"2021-10-15","1448918358930309122","rijingzhongwen","RT @rijingzhongwen: 【日本NTT docomo通信故障影响200万用户】14日的通信故障覆盖日本全国。目前5G和4G线路已修复，3G线路仍处于局部难以接通的状态……https://t.co/hI8Bnft2YB https://t.co/mWjrLtyUOB"
"2021-10-09","1446712031915102209","rijingzhongwen","RT @rijingzhongwen: 【安川电机净利润预计增至2.2倍,中国需求仍强劲】安川电机预计2021财年净利润增至上年的2.2倍，连续2个季度上调预期。中国占安川电机销售额的近3成，该公司社长透露，“订单在9月和10月初也维持接近最佳状态的状况”……https://t…"
"2021-09-29","1443112191939334145","rijingzhongwen","RT @rijingzhongwen: 【日本决定全面解除紧急事态宣言】将在宣言到期的9月30日全面解除。这将是4月4日后大约半年以来日本再次回到全国没有地方处于紧急事态宣言或防止蔓延等重点措施之下的状态。此前在发布宣言的地区禁止餐饮店提供酒类的禁令也将解除。将探索分阶段放宽行…"
"2021-09-26","1441959707250282502","nanyangpress","RT @nanyangpress: 【我当你兄弟,你当我雷曼兄弟/ #黄詝瀚】恒大的案例应成为所有企业家的学习案例，重新评估企业内部的现金流状态和发展模式，以避免重蹈覆辙。
"2021-09-22","1440597685174603787","rijingzhongwen","RT @rijingzhongwen: 【日本保险企业用新方式对蓄电池进行诊断】诊断方式为向蓄电池发出脉冲信号，根据波形的变化掌握电池状态……https://t.co/38pkkCK2nY https://t.co/Wq6hSb4gHE"
"2021-09-10","1436204889181343746","zaobaosg","RT @zaobaosg: 日本政府宣布调整冠病疫情对策，除了延长东京、大阪等19个城市的紧急状态宣言至本月底外，也以提升接种率为主要策略，希望松绑社交限制及逐步开放国境管制。
"2021-09-06","1435009762014347264","ChineseWSJ","RT @ChineseWSJ: #视频 波音787梦想飞机的交付仍处于暂停状态，大约100架该型号的宽体客机积压在仓库。今年7月，梦想飞机的一个新缺陷浮出水面，导致该大受欢迎的机型在一年内第二次暂停交付，这对波音公司的利润造成了压力。《华尔街日报》的Andrew Tangel解…"
"2021-09-03","1433692986232115201","rijingzhongwen","RT @rijingzhongwen: 【瑞萨社长：未来3年将大胆投资增强产能】以瑞萨的主力产品的“微控制器”为代表，半导体供求持续处于紧张状态。瑞萨最近几年一直在压缩投资，但柴田英利社长在接受采访时透露，为了实现半导体的稳定供应，瑞萨将积极投资……https://t.co/R…"
"2021-08-31","1432749756007084033","nanyangpress","RT @nanyangpress: 在冠病德尔塔变种病例激增之后，越南胡志明市的出口中心一直受到严格的限制，且该城市仍处于封锁状态，这加剧了全球咖啡供应链紧张的情形。
"2021-08-18","1427916103922032641","nanyangpress","RT @nanyangpress: 数月来减持中国科技巨头相关仓位的明星基金经理凯茜伍德表示，早先在创新方面超越美国的中国，目前似乎陷入了倒退的状态。https://t.co/lnASPK2jfz https://t.co/za7ZlQwypA"
"2021-07-26","1419753671387058184","ChineseWSJ","RT @ChineseWSJ: #股闻天下 漫威的最新超级英雄大片《黑寡妇》未能帮助影院摆脱电影市场在后新冠疫情时期的不振状态。该片给迪士尼带来了几许价值也值得商榷。
"2021-07-16","1415825166836408332","zaobaosg","RT @zaobaosg: 奥运史无前例的非战争原因延迟一年，不仅给主办国日本和东京奥组委带来巨大损失和挑战，也变相缩短了一批老将们的奥运生涯，甚至一些运动员因身体状态无法再等待一年而不得不作出退役的决定。https://t.co/0iiyEOSFmi"
"2021-07-13","1414763836826075138","bbcchinese","RT @bbcchinese: 日本东京今日（7月12日）进入第4次紧急状态，并至8月22日结束。为了减少疫情扩大的风险，政府决定放弃让观众入场观赛的安排，日本的民众怎么看？来听听街头访问。 https://t.co/gn7oGcvUab"
