"2021-11-23","1462975914698952705","华尔街日报中文网","RT @ChineseWSJ: 辉瑞公司和BioNTech的新冠疫苗在一项3期试验中展示出针对12至15岁儿童的强大安全性和有效性。以这些数据为基础，将可以形成需要向监管部门提交的文件，以便寻求获得把该疫苗用于12岁至15岁人士的完全授权。https://t.co/URzCwT…"
"2021-11-09","1458021924949217281","日经中文网","RT @rijingzhongwen: 【台积电向美国提供半导体信息，不含客户】台积电方面8日对于日本经济新闻（中文版：日经中文网）的采访表示，“针对美国商务部（要求提供半导体出货情况等详细信息）一事，我们已经给予答复。”。同时强调“我们始终坚持保护客户信息，没有公开任何信息”…"
"2021-11-06","1457089599059099648","DW 中文- 德国之声","RT @dw_chinese: 疫苗可降低感染风险。而如果感染了，吃药可以防止发展成重症。继疫苗开发之后，制药巨头们又展开了针对新冠口服药的激烈竞赛。在默克公司之后，另一家美国制药巨头辉瑞称，其新冠口服药能将重症风险减少近90%，目前正在等待审批 https://t.co/Xy…"
"2021-11-05","1456514447682334723","FTChinese","RT @FTChinese: #付费精选【由近期两起国际仲裁案透视代币交易所合规危机】商舒：从目前针对币安等代币交易所的诉讼、仲裁等看，投资者仍寄希望于现实而非虚拟世界的法律规则保障自身权利。https://t.co/brpCQGvaxT https://t.co/dT909W…"
"2021-11-04","1456352753626742784","南洋商报eNanyang","RT @nanyangpress: 针对顾客投诉吃了“千元贵鱼”的Sas Rimba水上餐馆东主澄清，当顾客点餐时已被告知其下单的那条鱼非常大。https://t.co/zuzv0BR9sz https://t.co/qsgyaEoF1K"
"2021-11-02","1455377402624974849","日经中文网","RT @rijingzhongwen: 【日本拟放宽商业入国限制，包括留学生】因口岸管理无法访日的外国人截至10月1日达到37万人。其中7成为技能实习生和留学生。 针对短期商务目的的入境者，如果已接种疫苗，将入境后的隔离时间缩短为最短3天。游客不在此次措施的范围之内……http…"
"2021-11-01","1455029832098586630","日经中文网","RT @rijingzhongwen: 【G20将停止对海外煤炭火电站提供金融支持】G20领导人峰会于10月31日通过首脑宣言并闭幕。各国针对“到本世纪中期”实现全球温室气体净零排放的目标达成了一致……https://t.co/9IovF2fTpG https://t.co/…"
"2021-10-29","1453917772874797060","日经中文网","RT @rijingzhongwen: 【索尼讨论出资台积电新工厂，有两个目的】 “正在考虑发挥索尼的技术经验优势，协助台积电建立新工厂”，针对台积电将在日本建厂，索尼副社长这样表示。据称索尼正在讨论向台积电提供与自家工厂相邻的土地。索尼加强与台积电合作的背后有两个目的。一是应…"
"2021-10-27","1453235729933475845","DW 中文- 德国之声","RT @dw_chinese: 美国国会首次针对TikTok召开听证会。席间TikTok高层表示，不会向中国提供用户数据，并表示用户数据皆储存在美国。https://t.co/Qz444fLgUU"
"2021-10-25","1452778721874612226","华尔街日报中文网","RT @ChineseWSJ: 谷歌可能因苹果隐私政策的变化而受到冲击，这种变化使得谷歌更难有针对性地投放数字广告并衡量广告效果。但据分析师称，谷歌受到的影响可能没有Snap那么大。谷歌母公司将在周二公布财报https://t.co/8RrvlqgoIY"
